MEMNAME,MEMLABEL,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,INFORMAT
BACH3PUBLICUSE,,AVGPULSE,1,8,172,FOSC: T1c. Avg of two seated pulses (beats/30 sec),X1055F,0,
BACH3PUBLICUSE,,AVGPULSE_1,1,8,383,FUPM: T2c. Avg of seated pulses (beats/30 sec),X1055F,0,
BACH3PUBLICUSE,,AVGSLEEP,1,8,116,FOIG: K17. How much do you usually sleep?,X1076F,0,
BACH3PUBLICUSE,,AVOID_PLCS_2,1,8,523,PINB: H3d. How often: Avoid certain social situations and places,X1279F,0,
BACH3PUBLICUSE,,BADBREAKS_2,1,8,540,PINB: J1g. Most of my problems are due to bad breaks,X1336F,0,
BACH3PUBLICUSE,,BASOPHILS_2,1,8,651,PLAB: T3. ABSOLUTE BASOPHILS (WBC%),X1055F,0,
BACH3PUBLICUSE,,BDYFATPER_2,1,8,621,PPMF: B3. Body fat percentage,X1265F,0,
BACH3PUBLICUSE,,BLKBERRY_2,1,8,585,"PINB: L5d. A Blackberry, iPhone or other similar device?",X1359F,0,
BACH3PUBLICUSE,,BNGE30DY,1,8,106,"FOIF: J10. Considering, how many times during the last 30 days?",X1055F,0,
BACH3PUBLICUSE,,BNGE30DY_1,1,8,307,FOFC: I11. How many times you had 5 or more drinks within 24 hours,X1055F,0,
BACH3PUBLICUSE,,BORNUS,1,8,118,FOIG: L2. Were you born in the United States?,X1250F,0,
BACH3PUBLICUSE,,BP_CHOL_2,1,8,465,PINA: D20e. get your blood pressure or cholesterol checked,X1288F,0,
BACH3PUBLICUSE,,BRTH_WT_LBS_2,1,8,623,"PPMF: B5a. Birth Weight (lbs), max=14",X1265F,0,
BACH3PUBLICUSE,,BRTH_WT_OUNC_2,1,8,624,PPMF: B5b. Birth Weight (ounces),X1265F,0,
BACH3PUBLICUSE,,CABG,1,8,24,FOID: E3g. Coronary artery bypass or angioplasty,X1255F,0,
BACH3PUBLICUSE,,CABG_1,1,8,219,FOFB: E1y. Ever told you had: Coronary artery bypass,X1250F,0,
BACH3PUBLICUSE,,CAD,1,8,733,T1c. Coronary Artery Disease,YN,0,
BACH3PUBLICUSE,,CAD_2,1,8,734,T3c. Coronary Artery Disease,YN,0,
BACH3PUBLICUSE,,CALCIUM_2,1,8,652,PLAB: T3. CALCIUM (mg/dL) (Max value 11.1),X1055F,0,
BACH3PUBLICUSE,,CANCER1,1,8,44,FOID: E3dd. Cancer,X1255F,0,
BACH3PUBLICUSE,,CANCER1_1,1,8,216,FOFB: E1s. Ever told you had: Cancer,X1250F,0,
BACH3PUBLICUSE,,CARBON_DIOXIDE_2,1,8,653,PLAB: T3. CARBON DIOXIDE (mEq/L) (Max value 37),X1055F,0,
BACH3PUBLICUSE,,CARETAK,1,8,77,FOIE: F4d. Caretaking of another person,X1250F,0,
BACH3PUBLICUSE,,CARETAK_1,1,8,204,FOFA: D4d. Last seven days: Caretaking,X1240F,0,
BACH3PUBLICUSE,,CARE_2,1,8,552,PINB: J1s. I have someone who would take care of me if I were sick,X1336F,0,
BACH3PUBLICUSE,,CAS,1,8,29,FOID: E3n. Carotid artery surgery,X1255F,0,
BACH3PUBLICUSE,,CAS_1,1,8,222,FOFB: E1bb. Ever told you had: Carotid artery surgery,X1250F,0,
BACH3PUBLICUSE,,CAS_2,1,8,405,PINA: C1l. Ever told you had: Carotid artery surgery,X1361F,0,
BACH3PUBLICUSE,,CELLPHONE_2,1,8,584,PINB: L5*c. A cell phone?,X1359F,0,
BACH3PUBLICUSE,,CESD1,1,8,88,FOIF: H1. I felt depressed,X1250F,0,
BACH3PUBLICUSE,,CESD2,1,8,89,FOIF: H2. I felt that everything I did was an effort,X1250F,0,
BACH3PUBLICUSE,,CESD3,1,8,90,FOIF: H3. My sleep was restless,X1250F,0,
BACH3PUBLICUSE,,CESD4,1,8,91,FOIF: H4. I was happy,X1250F,0,
BACH3PUBLICUSE,,CESD5,1,8,92,FOIF: H5. I felt lonely,X1250F,0,
BACH3PUBLICUSE,,CESD6,1,8,93,FOIF: H6. I enjoyed life,X1250F,0,
BACH3PUBLICUSE,,CESD7,1,8,94,FOIF: H7. I felt sad,X1250F,0,
BACH3PUBLICUSE,,CESD8,1,8,95,"FOIF: H8. I could not ""get going""",X1250F,0,
BACH3PUBLICUSE,,CESD1_1,1,8,257,FOFC: H1. During the last week: I felt depressed,X1250F,0,
BACH3PUBLICUSE,,CESD2_1,1,8,258,FOFC: H2. During the last week: I felt everything I did was an effort,X1250F,0,
BACH3PUBLICUSE,,CESD3_1,1,8,259,FOFC: H3. During the last week: My sleep was restless,X1250F,0,
BACH3PUBLICUSE,,CESD4_1,1,8,260,FOFC: H4. During the last week: I was happy,X1250F,0,
BACH3PUBLICUSE,,CESD5_1,1,8,261,FOFC: H5. During the last week: I felt lonely,X1250F,0,
BACH3PUBLICUSE,,CESD6_1,1,8,262,FOFC: H6. During the last week: I enjoyed life,X1250F,0,
BACH3PUBLICUSE,,CESD7_1,1,8,263,FOFC: H7. During the last week: I felt sad,X1250F,0,
BACH3PUBLICUSE,,CESD8_1,1,8,264,"FOFC: H8. During the last week: I could not ""get going""",X1250F,0,
BACH3PUBLICUSE,,CHESTPAINS_2,1,8,463,PINA: D20*c. you had chest pains,X1288F,0,
BACH3PUBLICUSE,,CHF,1,8,28,FOID: E3k. Congestive heart failure,X1255F,0,
BACH3PUBLICUSE,,CHF_2,1,8,401,PINA: C1*g. Ever told you had: Congestive heart failure,X1361F,0,
BACH3PUBLICUSE,,CHILDCARE_2,1,8,457,PINA: D18i. In the last 12 months: You couldn't get child care,X1359F,0,
BACH3PUBLICUSE,,CHLORIDE_2,1,8,654,PLAB: T3. CHLORIDE (mEq/L) (Max value 114),X1055F,0,
BACH3PUBLICUSE,,CHOLEST,1,8,38,FOID: E3w. High cholesterol,X1255F,0,
BACH3PUBLICUSE,,CHOLESTEROL_TOTAL_2,1,8,656,"PLAB: T3. CHOLESTEROL, TOTAL (mg/dL) (Max value 444)",X1055F,0,
BACH3PUBLICUSE,,CHOLEST_1,1,8,230,FOFB: E1jj. Ever told you had: high Cholesterol,X1250F,0,
BACH3PUBLICUSE,,CHOLEST_2,1,8,408,PINA: C1o. Ever told you had: High cholesterol,X1361F,0,
BACH3PUBLICUSE,,CHOLTX,1,8,39,FOID: E3wi. Have you ever or are you currently receiving treatment,X1245F,0,
BACH3PUBLICUSE,,CHOL_HDLC_RATIO_2,1,8,655,PLAB: T3. CHOL/HDLC RATIO (ratio of total cholesterol to hdl cholesterol),X1055F,0,
BACH3PUBLICUSE,,CHOL_MGDL,1,8,131,FLAB: T1. CHOL_MGDL (mg/dL) (Max value 444),X1055F,0,
BACH3PUBLICUSE,,CIGS100,1,8,103,FOIF: J1. Have you smoked at least 100 cigarettes during life?,X1250F,0,
BACH3PUBLICUSE,,CIGS100_1,1,8,304,FOFC: I1. Your entire life : Have you smoked at least 100 cigarettes,X1250F,0,
BACH3PUBLICUSE,,CIGSNOW,1,8,104,FOIF: J2. Do you smoke cigarettes now?,X1250F,0,
BACH3PUBLICUSE,,CIGSNOW_1,1,8,305,FOFC: I2. Do you smoke cigarettes now,X1250F,0,
BACH3PUBLICUSE,,CLAUD,1,8,30,FOID: E3o. Intermittent claudication,X1255F,0,
BACH3PUBLICUSE,,CLAUD_1,1,8,223,FOFB: E1cc. Ever told you had: Intermittent claudication,X1250F,0,
BACH3PUBLICUSE,,CLDNT_AFORD_2,1,8,449,PINA: D18a. In the last 12 months: You couldn't afford care,X1359F,0,
BACH3PUBLICUSE,,CLEAN_2,1,8,609,PINC: N1e. Neighborhood: Clean,X1336F,0,
BACH3PUBLICUSE,,CLUNG,1,8,22,FOID: E3e. Chronic lung disease,X1255F,0,
BACH3PUBLICUSE,,CLUNG_1,1,8,213,FOFB: E1g. Ever told you had: Chronic lung disease,X1250F,0,
BACH3PUBLICUSE,,COFFEE,1,8,112,FOIF: J12e. Coffee,X1055F,0,
BACH3PUBLICUSE,,COFFEE_1,1,8,314,FOFC: I14h. In last 7 days: How many glasses of caffenated coffee,X1055F,0,
BACH3PUBLICUSE,,COLRSIZE_1,1,8,357,FUPM: B7a. Choose shirt collar size,X1055F,0,
BACH3PUBLICUSE,,COMPFAM_1,1,8,340,FOFE: K12d. Computer: where:  family outside household,X1240F,0,
BACH3PUBLICUSE,,COMPFRD_1,1,8,341,FOFE: K12c. Computer: where:   friends,X1240F,0,
BACH3PUBLICUSE,,COMPHRS_1,1,8,342,FOFE: K13. Computer: hours per week (non-work related),X1055F,0,
BACH3PUBLICUSE,,COMPLIB_1,1,8,343,FOFE: K12b. Computer: where:  library,X1240F,0,
BACH3PUBLICUSE,,COMPNUM_1,1,8,344,FOFE: K10a. Computer: number of computers,X1055F,0,
BACH3PUBLICUSE,,COMPOTH_1,1,8,345,FOFE: K12e. Computer: where:   other,X1240F,0,
BACH3PUBLICUSE,,COMPUTER_2,1,8,591,PINB: L8. Do you have access to a computer somewhere other than home ?,X1359F,0,
BACH3PUBLICUSE,,COMPWRK_1,1,8,346,FOFE: K12a. Computer: where:  work,X1240F,0,
BACH3PUBLICUSE,,COMP_1,1,8,339,FOFE: K10. Computer: access,X1242F,0,
BACH3PUBLICUSE,,CONSD_DIAB_2,1,8,467,PINB: E2. Do you consider diabetes to be:,X1322F,0,
BACH3PUBLICUSE,,CONTROL_2,1,8,541,PINB: J1*h. I have little control over the bad things that happen to me,X1336F,0,
BACH3PUBLICUSE,,CORTISOL,1,8,136,FLAB: T1. CORTISOL (ug/dl)(Max value 34),X1055F,0,
BACH3PUBLICUSE,,CREATININE_2,1,8,657,PLAB: T3. CREATININE (mg/dL) (Max Value 9.48),X1055F,0,
BACH3PUBLICUSE,,CRIME_2,1,8,612,PINC: N1*h. Neighborhood: Crime,X1336F,0,
BACH3PUBLICUSE,,DBP_2,1,8,630,PPMF: C5. Diastolic blood pressure,X1265F,0,
BACH3PUBLICUSE,,DCOFFEE,1,8,111,FOIF: J12d. Decaffeinated coffee,X1055F,0,
BACH3PUBLICUSE,,DCOFFEE_1,1,8,313,FOFC: I14i. In last 7 days: How many glasses of decaffenated coffee,X1055F,0,
BACH3PUBLICUSE,,DEGRESTAT_1,1,8,330,FOFE: K2. What is the highest grade/degree you have completed,X1163F,0,
BACH3PUBLICUSE,,DESKTOP_2,1,8,582,PINB: L5*a. A desktop computer?,X1359F,0,
BACH3PUBLICUSE,,DIAB1CLEAN,1,8,150,FOID: T1c. cleaned status of type 1 diabetes,X1250F,0,
BACH3PUBLICUSE,,DIAB1CLEAN_1,1,8,365,FOFB: T2c. Cleaned status of Type 1 diabetes,X1250F,0,
BACH3PUBLICUSE,,DIAB1CLEAN_2,1,8,690,PINA: T3c.Cleaned status for Type 1 diabetes,X1250F,0,
BACH3PUBLICUSE,,DIAB1TX,1,8,17,FOID: E3ai. Have you ever or are you currently receiving treatment,X1245F,0,
BACH3PUBLICUSE,,DIAB2CLEAN,1,8,151,FOID: T1c. cleaned status of type 2 diabetes,X1250F,0,
BACH3PUBLICUSE,,DIAB2CLEAN_1,1,8,366,FOFB: T2c. Cleaned status of Type 2 diabetes,X1250F,0,
BACH3PUBLICUSE,,DIAB2CLEAN_2,1,8,691,PINA: T3c. Cleaned status of Type 2 diabetes,X1250F,0,
BACH3PUBLICUSE,,DIAB2TX,1,8,18,FOID: E3bi. Have you ever or are you currently receiving treatment,X1245F,0,
BACH3PUBLICUSE,,DIABFHX,1,8,46,"FOIE: T1c. E6b. Have any of your primary blood relatives had diabetes? (edited response, 1=Y)",X1250F,0,
BACH3PUBLICUSE,,DIAB_IS_2,1,8,466,PINB: E1. Diabetes is more than normal sugar in your blood,X1348F,0,
BACH3PUBLICUSE,,DIFF_LANG_2,1,8,453,PINA: D18e. In the last 12 months: Different language,X1359F,0,
BACH3PUBLICUSE,,DIVORCE_2,1,8,525,PINB: I1*b. Gone through a divorce?,X1359F,0,
BACH3PUBLICUSE,,DRUGS_2,1,8,613,PINC: N1i. Neighborhood: Drugs,X1336F,0,
BACH3PUBLICUSE,,DR_REFSD_2,1,8,451,PINA: D18c. In the last 12 months: Dr. refused to accept insurance plan,X1359F,0,
BACH3PUBLICUSE,,DSODA_1,1,8,311,FOFC: I14e. In last 7 days: How many glasses of decaffenated soda,X1055F,0,
BACH3PUBLICUSE,,DTEA_1,1,8,315,FOFC: I14f. In last 7 days: How many glasses of decaffenated tea,X1055F,0,
BACH3PUBLICUSE,,DT_FIBE_2,1,8,700,"FFQ3: Dietary Fiber, g",BEST,12,BEST
BACH3PUBLICUSE,,DT_KCAL_2,1,8,697,"FFQ3: Calories, kcal",BEST,12,BEST
BACH3PUBLICUSE,,DT_SFAT_2,1,8,699,"FFQ3: Saturated fat, g",BEST,12,BEST
BACH3PUBLICUSE,,DT_SODI_2,1,8,698,"FFQ3: Dietary Sodium, mg",BEST,12,BEST
BACH3PUBLICUSE,,DVT,1,8,35,FOID: E3t. Deep vein thrombosis,X1255F,0,
BACH3PUBLICUSE,,DVT_1,1,8,227,FOFB: E1gg. Ever told you had: Deep Vein Thrombosis,X1250F,0,
BACH3PUBLICUSE,,EDUC,1,8,121,FOIG: L8. How many years of school have you completed? (truncated to 30),X1055F,0,
BACH3PUBLICUSE,,EDUC_1,1,8,329,FOFE: K3. How many years of school have you completed altogether,X1055F,0,
BACH3PUBLICUSE,,ELECTDEV_2,1,8,620,PPMF: B2. Electrical Medical Devices,X1368F,0,
BACH3PUBLICUSE,,ENG_MUSIC_2,1,8,569,PINB: L3f. How well do you understand music in English?,X1352F,0,
BACH3PUBLICUSE,,ENG_RADIO_2,1,8,567,PINB: L3d. How well do you understand radio programs in English?,X1352F,0,
BACH3PUBLICUSE,,ENG_READ_2,1,8,565,PINB: L3b. How well do you read in English?,X1352F,0,
BACH3PUBLICUSE,,ENG_SPEAK_2,1,8,564,PINB: L3a. How well do you speak English?,X1352F,0,
BACH3PUBLICUSE,,ENG_TV_2,1,8,566,PINB: L3c. How well do you understand television programs in English?,X1352F,0,
BACH3PUBLICUSE,,ENG_WRITE_2,1,8,568,PINB: L3e. How well do you write in English?,X1352F,0,
BACH3PUBLICUSE,,EOSINOPHILS_2,1,8,658,PLAB: T3. EOSINOPHILS (WBC %),X1055F,0,
BACH3PUBLICUSE,,EVRETOH,1,8,105,FOIF: J8. Have you ever had an alcoholic drink?,X1250F,0,
BACH3PUBLICUSE,,EVRETOH_1,1,8,306,FOFC: I8. Have you ever had an alcoholic drink,X1250F,0,
BACH3PUBLICUSE,,FAILURES_2,1,8,537,PINB: J1d. I am responsible for my failures.,X1336F,0,
BACH3PUBLICUSE,,FAM_DEATH_2,1,8,528,PINB: I1*e. Death of a close family member,X1359F,0,
BACH3PUBLICUSE,,FIRED_2,1,8,531,PINB: I1*h. Been fired at work?,X1359F,0,
BACH3PUBLICUSE,,FLUSHOT_2,1,8,464,PINA: D20d. get a flu shot,X1288F,0,
BACH3PUBLICUSE,,FREEHOS_1,1,8,237,FOFB: E7e. For regular care you go to: A Free clinic,X1250F,0,
BACH3PUBLICUSE,,FRSTLANG,1,8,119,FOIG: L5. What is the first language you learned to speak?,X1071F,0,
BACH3PUBLICUSE,,FRUITSRV_2,1,8,702,FFQ3: Freq. fruits fruit juices,BEST,12,BEST
BACH3PUBLICUSE,,FULLTIME,1,8,123,FOIG: L10. Are you working 35 hours more or less each week?,X1068F,0,
BACH3PUBLICUSE,,FULLTIME_1,1,8,332,FOFE: K5. Working more or less than 35 hours each weak,X1091F,0,
BACH3PUBLICUSE,,GARDEN,1,8,76,FOIE: F4c. Outdoor gardening,X1250F,0,
BACH3PUBLICUSE,,GARDEN_1,1,8,203,FOFA: D4c. Last seven days: Outdoor gardening,X1240F,0,
BACH3PUBLICUSE,,GARDEN_2,1,8,503,PINB: G4c. Last seven days: Outdoor gardening,X1359F,0,
BACH3PUBLICUSE,,GAY_JOKES_2,1,8,514,PINB: G7f. How Often: Co-workers make  jokes about gays or lesbians?,X1279F,0,
BACH3PUBLICUSE,,GDIAB,1,8,45,FOID: E3gg. Gestational diabetes,X1255F,0,
BACH3PUBLICUSE,,GDIAB_1,1,8,233,FOFB: E1rr. Ever told you had: Gestational Diabetes,X1250F,0,
BACH3PUBLICUSE,,GDIAB_2,1,8,398,PINA: C1d. Ever told you had: Gestational Diabetes,X1361F,0,
BACH3PUBLICUSE,,GENDER,1,8,3,FOIA: A5. Sex of respondent,X1172F,0,
BACH3PUBLICUSE,,GETAHEAD_2,1,8,543,PINB: J1j. In order to get ahead people don't always do what's right,X1336F,0,
BACH3PUBLICUSE,,GOODCARE_2,1,8,610,PINC: N1*f. Neighborhood: Good care of houses,X1336F,0,
BACH3PUBLICUSE,,GOODTHINGS_2,1,8,538,PINB: J1e. The really good things that happen to me are mostly luck,X1336F,0,
BACH3PUBLICUSE,,GRAFFITI_2,1,8,605,PINC: N1*a. There is a lot of graffiti in my neighborhood,X1336F,0,
BACH3PUBLICUSE,,GRAINSRV_2,1,8,703,"FFQ3: Servings brd, cerl, rice, pasta",BEST,12,BEST
BACH3PUBLICUSE,,H20,1,8,108,FOIF: J12a. Water,X1055F,0,
BACH3PUBLICUSE,,H2O_1,1,8,309,FOFC: I14a. In last 7 days: How many glasses of water you had,X1055F,0,
BACH3PUBLICUSE,,HANGING_2,1,8,611,PINC: N1g. Neighborhood: Hanging on streets,X1336F,0,
BACH3PUBLICUSE,,HARRASSED_2,1,8,519,PINB: H1e. Are you threatened or harassed.,X1279F,0,
BACH3PUBLICUSE,,HBP,1,8,40,FOID: E3x. High blood pressure,X1255F,0,
BACH3PUBLICUSE,,HBPTX,1,8,41,FOID: E3xi. Have you ever or are you currently receiving treatment,X1245F,0,
BACH3PUBLICUSE,,HBP_1,1,8,231,FOFB: E1kk. Ever told you had: High Blood Pressure,X1250F,0,
BACH3PUBLICUSE,,HBP_2,1,8,409,PINA: C1p. Ever told you had: High Blood Pressure,X1361F,0,
BACH3PUBLICUSE,,HCPFLARE,1,8,51,FOIE: E8c. A flare-up of an ongoing problem,X1250F,0,
BACH3PUBLICUSE,,HCPFLARE_1,1,8,240,FOFB: E9c. Reason for visit: A Flare-up of an ongoing problem,X1250F,0,
BACH3PUBLICUSE,,HCPOTH,1,8,53,FOIE: E8e. Non-illness care,X1250F,0,
BACH3PUBLICUSE,,HCPOTH_1,1,8,242,FOFB: E9e. Reason for visit: Non illness care,X1250F,0,
BACH3PUBLICUSE,,HCPROUT,1,8,50,FOIE: E8b. A routine visit for an ongoing problem,X1250F,0,
BACH3PUBLICUSE,,HCPROUT_1,1,8,239,FOFB: E9b. Reason for visit: A Routine visit for ongoing problem,X1250F,0,
BACH3PUBLICUSE,,HCPSURG,1,8,52,FOIE: E8d. Pre- or post-surgery/injury care,X1250F,0,
BACH3PUBLICUSE,,HCPSURG_1,1,8,241,FOFB: E9d. Reason for visit: A Pre/Post surgery care,X1250F,0,
BACH3PUBLICUSE,,HCPURG,1,8,49,FOIE: E8a. An urgent (acute) problem,X1250F,0,
BACH3PUBLICUSE,,HCPURG_1,1,8,238,FOFB: E9a. Reason for visit: An urgent problem,X1250F,0,
BACH3PUBLICUSE,,HC_RETAIL_CL_2,1,8,432,PINA: D6f. Usually go for health care: Retail Clinic,X1359F,0,
BACH3PUBLICUSE,,HDLC_MGDL,1,8,133,FLAB: T1. HDLC_MGDL (mg/dL) (Max value 140),X1055F,0,
BACH3PUBLICUSE,,HDL_CHOLESTEROL_2,1,8,659,PLAB: T3. HDL CHOLESTEROL (mg/dL) (Max value 140),X1055F,0,
BACH3PUBLICUSE,,HEADACHE,1,8,117,FOIG: K18. Have you recently been bothered by headaches?,X1250F,0,
BACH3PUBLICUSE,,HEALTHCTR_1,1,8,247,FOFB: E7d. For regular care you go to: A Health Center,X1250F,0,
BACH3PUBLICUSE,,HEARTRATE_2,1,8,628,PPMF: C3. Heart Rate(beats/60seconds),X1265F,0,
BACH3PUBLICUSE,,HELP_2,1,8,551,PINB: J1r. Someone who will help me out,X1336F,0,
BACH3PUBLICUSE,,HEMATOCRIT_2,1,8,660,PLAB: T3. HEMOCRIT (% of RBC to whole blood volume),X1055F,0,
BACH3PUBLICUSE,,HEMOCUE_2,1,8,687,PPCF: D1. HemoCue 201 (mg/dL),X1055F,0,
BACH3PUBLICUSE,,HEMOGLOBIN_2,1,8,661,PLAB: T3. HEMOGLOBIN (g/dl),X1055F,0,
BACH3PUBLICUSE,,HEMOGLOBIN_A1C_2,1,8,662,PLAB: T3. HEMOGLOBIN A1c (% GHB units) (Max value 14.4),X1055F,0,
BACH3PUBLICUSE,,HEM_MSMT_2,1,8,688,PPCF: D1a. HemoCue measurement taken using venous or capillary blood,X1351F,0,
BACH3PUBLICUSE,,HERBTEA,1,8,114,FOIF: J12g. Herbal tea,X1055F,0,
BACH3PUBLICUSE,,HIPCIR_2,1,8,626,PPMF: B7. Hip circumference (cm),X1265F,0,
BACH3PUBLICUSE,,HIV_1,1,8,248,FOFC: G2f. Have you ever been told you had: HIV,X1251F,0,
BACH3PUBLICUSE,,HLTH_LITRCY_2,1,8,631,PHLS: A2. Health Literacy Score,X1265F,0,
BACH3PUBLICUSE,,HMO,1,8,57,FOIE: E10a2. An HMO,X1250F,0,
BACH3PUBLICUSE,,HM_DESCRIBE_2,1,8,618,PIND: O2. Which of the following best describes your home.,X1335F,0,
BACH3PUBLICUSE,,HOMEREP,1,8,74,FOIE: F4a. Home repairs,X1250F,0,
BACH3PUBLICUSE,,HOMEREP_1,1,8,201,FOFA: D4a. Last seven days: Home repairs,X1240F,0,
BACH3PUBLICUSE,,HOME_2,1,8,617,PIND: O1. Do you own or rent your home?,X1329F,0,
BACH3PUBLICUSE,,HONEST_2,1,8,542,PINB: J1i. People are honest because they are afraid of being caught,X1336F,0,
